,CHEMICAL_ID,SUB_PATHWAY,SUPER_PATHWAY,BIOCHEMICAL_NAME,CAS,KEGG,HMDB,PUBCHEM,MEAN_WITHIN_BATCH_CV,MEDIAN_WITHIN_BATCH_CV,ACROSS_BATCH_CV,NUM_CONTROLS_DETECTED,PERCENT_CONTROLS_DETECTED,TOTAL_CONTROLS,NUM_SAMPLES_DETECTED,PERCENT_SAMPLES_DETECTED,TOTAL_SAMPLES
323,100001254,Tryptophan Metabolism,Amino Acid,N-acetyltryptophan,1218-34-4,C03137,HMDB13713,700653.0,0.0989031069246872,0.0876672785965525,0.12484673334652,355.0,0.944148936170213,376.0,3491,0.947611292073833,3684
324,100001256,Phenylalanine and Tyrosine Metabolism,Amino Acid,N-acetylphenylalanine,2018-61-3,C03519,HMDB00512,74839.0,0.0854891519740599,0.0729640599477785,0.107868017422691,353.0,0.938829787234043,376.0,3490,0.947339847991314,3684
325,100001262,Gamma-glutamyl Amino Acid,Peptide,gamma-glutamyl-epsilon-lysine,17105-15-6,,HMDB03869,7015685.0,0.223223422744471,0.190542112701181,0.332373222918728,234.0,0.622340425531915,376.0,2529,0.686482084690554,3684
326,100001263,Lysolipid,Lipid,1-palmitoyl-GPC (16:0),17364-16-8,,HMDB10382,86554.0,0.0719250109531592,0.063386401320066,0.110946000484623,352.0,0.936170212765957,376.0,3507,0.951954397394137,3684
327,100001264,Lysolipid,Lipid,1-margaroyl-GPC (17:0),50930-23-9,C04230,HMDB12108,24779463.0,0.100921846907557,0.0679592254649606,0.173077845268385,348.0,0.925531914893617,376.0,3499,0.949782844733985,3684
328,100001266,Urea cycle; Arginine and Proline Metabolism,Amino Acid,N-acetylarginine,155-84-0,C02562,HMDB04620,67427.0,0.0863279437488058,0.0776524258900537,0.125504471214221,353.0,0.938829787234043,376.0,3495,0.948697068403909,3684
329,100001267,Food Component/Plant,Xenobiotics,piperine,94-62-2,C03882,HMDB29377,638024.0,0.0840518010907943,0.0809812328933397,0.199638183868594,346.0,0.920212765957447,376.0,3493,0.948154180238871,3684
330,100001269,Sterol,Lipid,campesterol,474-62-4,C01789,HMDB02869,173183.0,0.1856608699473,0.154129366349719,0.21140412726586,267.0,0.710106382978723,376.0,2587,0.702225841476656,3684
331,100001270,Fatty Acid Metabolism(Acyl Carnitine),Lipid,myristoylcarnitine (C14),18822-89-4,,HMDB05066,6426854.0,0.102246512777481,0.0909610095720903,0.132366876479466,350.0,0.930851063829787,376.0,3495,0.948697068403909,3684
332,100001271,Lysolipid,Lipid,1-stearoyl-GPC (18:0),19420-57-6,,HMDB10384,497299.0,0.0718615515137684,0.0711663340082604,0.122144486261371,352.0,0.936170212765957,376.0,3499,0.949782844733985,3684
333,100001272,Lysolipid,Lipid,1-oleoyl-GPC (18:1),19420-56-5,,HMDB02815,16081932.0,0.075585302762252,0.0653925009526191,0.132518692392855,350.0,0.930851063829787,376.0,3493,0.948154180238871,3684
334,100001274,"Glycine, Serine and Threonine Metabolism",Amino Acid,N-acetylthreonine,17093-74-2,,HMDB62557,152204.0,0.111264787214797,0.0877180141722561,0.161729923507502,352.0,0.936170212765957,376.0,3478,0.944082519001086,3684
335,100001276,"Leucine, Isoleucine and Valine Metabolism",Amino Acid,N-acetylisoleucine,3077-46-1,,HMDB61684,306109.0,0.19802653702269,0.177287020548421,0.206465997153171,272.0,0.723404255319149,376.0,2677,0.726655808903366,3684
336,100001277,Long Chain Fatty Acid,Lipid,10-nonadecenoate (19:1n9),73033-09-7,,HMDB13622,5312513.0,0.206349691882144,0.191541025040258,0.303099333463787,355.0,0.944148936170213,376.0,3481,0.944896851248643,3684
337,100001278,Long Chain Fatty Acid,Lipid,10-heptadecenoate (17:1n7),29743-97-3,,HMDB60038,5312435.0,0.160747726837511,0.102839663008852,0.266117062872452,353.0,0.938829787234043,376.0,3492,0.947882736156352,3684
338,100001287,Steroid,Lipid,epiandrosterone sulfate,22229-22-7,C07635,HMDB00365,9929317.0,0.0554984475269906,0.0495817806927894,0.149248992193083,357.0,0.949468085106383,376.0,3489,0.947068403908795,3684
339,100001292,Polypeptide,Peptide,"bradykinin, des-arg(9)",15958-92-6,C00306,HMDB04246,105044.0,0.181257997075204,0.190195739904484,0.390812403397496,130.0,0.345744680851064,376.0,336,0.0912052117263844,3684
340,100001293,Histidine Metabolism,Amino Acid,N-acetylhistidine,39145-52-3,C02997,HMDB32055,75619.0,0.148944742335381,0.141931632166517,0.197665561478136,345.0,0.917553191489362,376.0,3379,0.917209554831705,3684
341,100001294,Gamma-glutamyl Amino Acid,Peptide,gamma-glutamylglycine,1948-29-4,,HMDB11667,165527.0,0.0687814588093837,0.0650889574824927,0.0899932546013322,354.0,0.941489361702128,376.0,3491,0.947611292073833,3684
342,100001295,Gamma-glutamyl Amino Acid,Peptide,gamma-glutamyltryptophan,66471-20-3,,HMDB29160,3989307.0,0.166350495044903,0.161205952783066,0.163470777877873,320.0,0.851063829787234,376.0,3150,0.855048859934854,3684
343,100001296,Food Component/Plant,Xenobiotics,stachydrine,4136-37-2,C10172,HMDB04827,115244.0,0.0558873364900722,0.0427393371642274,0.305282252111108,358.0,0.952127659574468,376.0,3502,0.950597176981542,3684
344,100001300,"Leucine, Isoleucine and Valine Metabolism",Amino Acid,alpha-hydroxyisovalerate,600-37-3,,HMDB00407,99823.0,0.0622965141308313,0.0567787643037304,0.132108247348385,352.0,0.936170212765957,376.0,3496,0.948968512486428,3684
345,100001309,Drug,Xenobiotics,hydroxybupropion,,,HMDB12235,446.0,0.146644081255901,0.127280406936069,0.210072509227026,335.0,0.890957446808511,376.0,165,0.0447882736156352,3684
346,100001313,Gamma-glutamyl Amino Acid,Peptide,gamma-glutamylmethionine,17663-87-5,,HMDB29155,7009567.0,0.132892248946199,0.130415686318548,0.149741389906835,356.0,0.946808510638298,376.0,3503,0.950868621064061,3684
347,100001314,Gamma-glutamyl Amino Acid,Peptide,gamma-glutamylthreonine,5652-48-2,,HMDB29159,76078708.0,0.126038498899774,0.103442158935171,0.142397950952416,356.0,0.946808510638298,376.0,3511,0.953040173724213,3684
348,100001315,Phenylalanine and Tyrosine Metabolism,Amino Acid,p-cresol sulfate,3233-57-7,C01468,HMDB11635,4615423.0,0.0366421682834197,0.03587065314348,0.0951663937723115,352.0,0.936170212765957,376.0,3495,0.948697068403909,3684
349,100001316,Nicotinate and Nicotinamide Metabolism,Cofactors and Vitamins,nicotinate ribonucleoside,2625-49-2,C05841,HMDB06809,161234.0,0.202444488124497,0.160838620908374,0.360355431172077,34.0,0.0904255319148936,376.0,82,0.0222584147665581,3684
350,100001317,Drug,Xenobiotics,pioglitazone,112529-15-4,C07675,HMDB15264,4829.0,0.190472358295494,0.194351672347564,0.205385129756513,242.0,0.643617021276596,376.0,9,0.002442996742671,3684
351,100001320,Aminosugar Metabolism,Carbohydrate,erythronate*,88759-55-1,,HMDB00613,2781043.0,0.0729060342468487,0.0548171753916386,0.117577705760207,351.0,0.933510638297872,376.0,3483,0.945439739413681,3684
352,100001322,Fibrinogen Cleavage Peptide,Peptide,Fibrinopeptide A*,25422-31-5,,,16133137.0,0.181298174293213,0.196433412531299,0.371989139417969,145.0,0.38563829787234,376.0,694,0.188382193268187,3684
353,100001323,Fibrinogen Cleavage Peptide,Peptide,"Fibrinopeptide A, des-ala(1)*",,,,,0.154426897079628,0.1752916302513,0.367240466556148,201.0,0.534574468085106,376.0,844,0.229098805646037,3684
354,100001332,Drug,Xenobiotics,salicyluric glucuronide*,,,,,0.0756763005335182,0.0632790940052671,0.544465962623173,358.0,0.952127659574468,376.0,1953,0.530130293159609,3684
355,100001335,Long Chain Fatty Acid,Lipid,eicosenoate (20:1),,C16526,HMDB02231,5282768.0,0.207010145820577,0.200758278966897,0.292249510585979,352.0,0.936170212765957,376.0,3501,0.950325732899023,3684
356,100001337,Polyunsaturated Fatty Acid (n3 and n6),Lipid,linolenate [alpha or gamma; (18:3n3 or 6)],,C06426,HMDB03073,5280934.0,0.151674695911414,0.101509517030829,0.22585051011613,357.0,0.949468085106383,376.0,3511,0.953040173724213,3684
357,100001359,TCA Cycle,Energy,aconitate [cis or trans],,C00417,HMDB00072,,0.036786084644,0.0378390266741639,0.091605113349341,345.0,0.917553191489362,376.0,3482,0.945168295331162,3684
358,100001383,Lysolipid,Lipid,1-myristoyl-GPC (14:0),20559-16-4,C04230,HMDB10379,460604.0,0.0940224026132928,0.059426659567887,0.162952045789315,348.0,0.925531914893617,376.0,3459,0.938925081433225,3684
359,100001384,Lysolipid,Lipid,1-arachidoyl-GPC (20:0),108341-80-6,C04230,HMDB10390,24779473.0,0.122777047579646,0.0865983152681287,0.178646687951773,327.0,0.86968085106383,376.0,3139,0.852062975027145,3684
360,100001385,Drug,Xenobiotics,metoprolol acid metabolite*,56392-14-4,,,62936.0,0.0771828924566681,0.0711668394562611,0.856957233038526,342.0,0.909574468085106,376.0,185,0.0502171552660152,3684
361,100001391,Fatty Acid Metabolism(Acyl Carnitine),Lipid,stearoylcarnitine (C18),18822-91-8,,HMDB00848,6426855.0,0.0950243582233125,0.0862633525820001,0.130430017861,350.0,0.930851063829787,376.0,3520,0.955483170466884,3684
362,100001392,Fatty Acid Metabolism(Acyl Carnitine),Lipid,laurylcarnitine (C12),25518-54-1,,HMDB02250,10427569.0,0.090252373582937,0.0644720605301387,0.141995255963634,347.0,0.922872340425532,376.0,3502,0.950597176981542,3684
363,100001393,"Leucine, Isoleucine and Valine Metabolism",Amino Acid,isovalerylcarnitine (C5),31023-24-2,,HMDB00688,6426851.0,0.0857807485876105,0.0780323147088617,0.107948880882988,351.0,0.933510638297872,376.0,3489,0.947068403908795,3684
364,100001395,Lysolipid,Lipid,1-linoleoyl-GPC (18:2),,C04100,HMDB10386,11988421.0,0.08181025310687,0.0709815035334545,0.128759324203012,346.0,0.920212765957447,376.0,3507,0.951954397394137,3684
365,100001396,Xanthine Metabolism,Xenobiotics,7-methylxanthine,552-62-5,C16353,HMDB01991,68374.0,0.12978944084311,0.113659185392943,0.211206894397326,352.0,0.936170212765957,376.0,3158,0.857220412595006,3684
366,100001397,Xanthine Metabolism,Xenobiotics,"1,3,7-trimethylurate",5415-44-1,C16361,HMDB02123,79437.0,0.151923513368019,0.140701614582685,0.255488078341287,352.0,0.936170212765957,376.0,2526,0.685667752442997,3684
367,100001398,Xanthine Metabolism,Xenobiotics,"3,7-dimethylurate",13087-49-5,C16360,HMDB01982,83126.0,0.099235384105616,0.0940623371814219,0.160445011867763,354.0,0.941489361702128,376.0,2847,0.772801302931596,3684
368,100001399,Xanthine Metabolism,Xenobiotics,"1,7-dimethylurate",33868-03-0,C16356,HMDB11103,91611.0,0.0624366909278168,0.0497476452673088,0.126175116308529,355.0,0.944148936170213,376.0,3387,0.919381107491857,3684
369,100001402,Xanthine Metabolism,Xenobiotics,5-acetylamino-6-formylamino-3-methyluracil,85438-96-6,C16365,HMDB11105,108214.0,0.173858579537685,0.172829495468233,0.339128040018109,351.0,0.933510638297872,376.0,3006,0.815960912052117,3684
370,100001403,Xanthine Metabolism,Xenobiotics,5-acetylamino-6-amino-3-methyluracil,1196153-01-1,C16366,HMDB04400,88299.0,0.0886742981408623,0.0754830657488948,0.199431909677807,359.0,0.954787234042553,376.0,3339,0.906351791530945,3684
371,100001405,Xanthine Metabolism,Xenobiotics,1-methylxanthine,6136-37-4,C16358,HMDB10738,80220.0,0.109415079283643,0.0767277285225861,0.225367887998053,354.0,0.941489361702128,376.0,3043,0.82600434310532,3684
372,100001409,"Purine Metabolism, (Hypo)Xanthine/Inosine containing",Nucleotide,N1-methylinosine,20245-33-4,,HMDB02721,65095.0,0.141148492733992,0.132117024122189,0.150385809456615,342.0,0.909574468085106,376.0,3431,0.931324647122693,3684
373,100001411,Food Component/Plant,Xenobiotics,beta-guanidinopropanoate,353-09-3,C03065,HMDB13222,67701.0,0.355508546866384,0.328175162353781,0.423858167281413,113.0,0.300531914893617,376.0,1367,0.371064060803475,3684
374,100001412,"Purine Metabolism, Guanine containing",Nucleotide,"N2,N2-dimethylguanosine",2140-67-2,,HMDB04824,92919.0,0.10880241645936,0.10308928317996,0.125333169717718,348.0,0.925531914893617,376.0,3493,0.948154180238871,3684
375,100001413,"Pyrimidine Metabolism, Cytidine containing",Nucleotide,N4-acetylcytidine,3768-18-1,,HMDB05923,107461.0,0.158933405476642,0.136178052359264,0.176917340342991,340.0,0.904255319148936,376.0,3254,0.883279044516829,3684
376,100001415,"Purine Metabolism, Adenine containing",Nucleotide,N6-carbamoylthreonyladenosine,24719-82-2,,HMDB41623,161466.0,0.0944026100471936,0.0925185746751447,0.104384643810588,355.0,0.944148936170213,376.0,3476,0.943539630836048,3684
377,100001416,"Pyrimidine Metabolism, Orotate containing",Nucleotide,orotidine,314-50-1,C01103,HMDB00788,92751.0,0.117470256230686,0.120013815047655,0.142250960003905,353.0,0.938829787234043,376.0,3422,0.928881650380022,3684
378,100001417,Phenylalanine and Tyrosine Metabolism,Amino Acid,phenylacetylglutamine,28047-15-6,C04148,HMDB06344,92258.0,0.0988413438809623,0.0985159817902083,0.149707721722092,351.0,0.933510638297872,376.0,3505,0.951411509229099,3684
379,100001423,Benzoate Metabolism,Xenobiotics,4-hydroxyhippurate,2482-25-9,,HMDB13678,151012.0,0.0662006691514285,0.0605506627567811,0.175084066654576,356.0,0.946808510638298,376.0,3507,0.951954397394137,3684
380,100001425,"Pyrimidine Metabolism, Uracil containing",Nucleotide,"5,6-dihydrouridine",5/4/27,,,94312.0,0.0790011063007365,0.0637909926301486,0.103428352011833,351.0,0.933510638297872,376.0,3505,0.951411509229099,3684
381,100001426,"Pyrimidine Metabolism, Uracil containing",Nucleotide,3-(3-amino-3-carboxypropyl)uridine*,52745-94-5,,,171198.0,0.115553883474685,0.108308659740979,0.132816686895372,349.0,0.928191489361702,376.0,3377,0.916666666666667,3684
382,100001433,Monoacylglycerol,Lipid,1-arachidonylglycerol (20:4),35474-99-8,C13857,HMDB11549,5282281.0,0.292108792197077,0.270864927612021,0.424261425825701,337.0,0.896276595744681,376.0,3063,0.831433224755701,3684
383,100001437,Glutathione Metabolism,Amino Acid,cysteine-glutathione disulfide,13081-14-6,,HMDB00656,4247235.0,0.192362053008208,0.189949370285966,0.449315344595953,322.0,0.856382978723404,376.0,2997,0.813517915309446,3684
384,100001446,"Pyrimidine Metabolism, Uracil containing",Nucleotide,5-methyluridine (ribothymidine),1463-10-1,,HMDB00884,445408.0,0.0598784987917199,0.0512964992384977,0.0692078285267165,354.0,0.941489361702128,376.0,3502,0.950597176981542,3684
385,100001452,"Leucine, Isoleucine and Valine Metabolism",Amino Acid,isovalerylglycine,16284-60-9,,HMDB00678,546304.0,0.14658457264541,0.134134672963396,0.197837881683932,341.0,0.906914893617021,376.0,3093,0.83957654723127,3684
386,100001455,Nicotinate and Nicotinamide Metabolism,Cofactors and Vitamins,nicotinurate (nicotinoylglycine),583-08-4,C05380,HMDB03269,68499.0,0.268535264207057,0.268537877170298,0.349966120277836,152.0,0.404255319148936,376.0,371,0.100705754614549,3684
387,100001456,"Purine Metabolism, Guanine containing",Nucleotide,7-methylguanine,578-76-7,C02242,HMDB00897,11361.0,0.0945685962221385,0.0835505507023829,0.115413049230641,342.0,0.909574468085106,376.0,3493,0.948154180238871,3684
388,100001461,Lysolipid,Lipid,1-stearoyl-GPE (18:0),69747-55-3,,HMDB11130,9547068.0,0.0838135872757546,0.0700199189049629,0.129520994350935,348.0,0.925531914893617,376.0,3495,0.948697068403909,3684
389,100001466,"Pyrimidine Metabolism, Cytidine containing",Nucleotide,3-methylcytidine,21028-20-6,,,159649.0,0.209578920821965,0.191350877305253,0.317623485623758,147.0,0.390957446808511,376.0,2270,0.616178067318133,3684
390,100001468,Nicotinate and Nicotinamide Metabolism,Cofactors and Vitamins,N1-Methyl-2-pyridone-5-carboxamide,701-44-0,C05842,HMDB04193,69698.0,0.0608400411141694,0.0466997441771577,0.110897314488866,345.0,0.917553191489362,376.0,3504,0.95114006514658,3684
391,100001485,Gamma-glutamyl Amino Acid,Peptide,gamma-glutamylisoleucine*,,,HMDB11170,14253342.0,0.115271015932044,0.0992220347641221,0.138865652232742,345.0,0.917553191489362,376.0,3495,0.948697068403909,3684
392,100001501,Fatty Acid Metabolism(Acyl Carnitine),Lipid,oleoylcarnitine (C18:1),38677-66-6,,HMDB05065,6441392.0,0.0918331468571786,0.07606615966645,0.140872354648602,355.0,0.944148936170213,376.0,3485,0.945982627578719,3684
393,100001509,"Leucine, Isoleucine and Valine Metabolism",Amino Acid,2-methylbutyrylcarnitine (C5),31023-25-3,,HMDB00378,6426901.0,0.109905044225968,0.105084157815872,0.123201784510789,331.0,0.88031914893617,376.0,3238,0.878935939196525,3684
394,100001510,Phenylalanine and Tyrosine Metabolism,Amino Acid,phenol sulfate,937-34-8,C02180,HMDB60015,74426.0,0.0365538763802075,0.035255313357766,0.109308380275528,354.0,0.941489361702128,376.0,3486,0.946254071661238,3684
395,100001511,Lysolipid,Lipid,1-palmitoleoyl-GPC (16:1)*,,,HMDB10383,24779461.0,0.105321495691629,0.0969659167396036,0.171449651563899,339.0,0.901595744680851,376.0,3512,0.953311617806732,3684
396,100001526,Fatty Acid Synthesis,Lipid,malonylcarnitine,853728-01-5,,HMDB02095,22833583.0,0.208340509009558,0.218051352681085,0.259238872628768,143.0,0.38031914893617,376.0,1675,0.454668838219327,3684
397,100001527,Fatty Acid Metabolism(Acyl Glycine),Lipid,hexanoylglycine,24003-67-6,,HMDB00701,99463.0,0.148867432844581,0.130381136325083,0.185704403852838,333.0,0.885638297872341,376.0,2476,0.672095548317047,3684
398,100001538,Drug,Xenobiotics,lidocaine,137-58-6,D00358,HMDB14426,3676.0,0.852668133452662,0.852668133452662,0.852668133452662,3.0,0.0079787234042553,376.0,74,0.0200868621064061,3684
399,100001539,Drug,Xenobiotics,,,,,,,,,,,,33,0.008957654723127,3684
400,100001540,Glutamate Metabolism,Amino Acid,pyroglutamine*,2353-44-8,,,134508.0,0.0842932906764848,0.0619148671563771,0.207895007852718,350.0,0.930851063829787,376.0,3502,0.950597176981542,3684
401,100001541,"Leucine, Isoleucine and Valine Metabolism",Amino Acid,2-hydroxy-3-methylvalerate,488-15-3,,HMDB00317,164623.0,0.082826131057893,0.080375867924129,0.130097585936816,355.0,0.944148936170213,376.0,3492,0.947882736156352,3684
402,100001548,Steroid,Lipid,testosterone sulfate,651-45-6,C00535,HMDB02833,119207.0,0.257847898767863,0.214736840293411,0.3851641463586,126.0,0.335106382978723,376.0,560,0.152008686210641,3684
403,100001550,Food Component/Plant,Xenobiotics,homostachydrine*,1195-94-4,C08283,HMDB33433,441447.0,0.145153141749043,0.0871392624026768,0.277962399804924,323.0,0.859042553191489,376.0,3286,0.891965255157438,3684
404,100001551,Lysolipid,Lipid,1-arachidonoyl-GPC (20:4n6)*,,C05208,HMDB10395,,0.105586964138001,0.0778262371796348,0.158875811574891,346.0,0.920212765957447,376.0,3528,0.957654723127036,3684
405,100001552,Lysolipid,Lipid,1-dihomo-linolenoyl-GPC (20:3n3 or 6)*,,,HMDB10394,,0.116532244690288,0.0930435634393279,0.223180340230295,351.0,0.933510638297872,376.0,3509,0.952497285559175,3684
406,100001553,Lysolipid,Lipid,1-dihomo-linoleoyl-GPC (20:2)*,,,HMDB10392,,0.130451518997492,0.109573811440738,0.210804462732507,351.0,0.933510638297872,376.0,3501,0.950325732899023,3684
407,100001554,Lysolipid,Lipid,2-arachidonoyl-GPC (20:4)*,,,HMDB61699,,0.212157680310474,0.175254979439053,0.264312896025581,351.0,0.933510638297872,376.0,3461,0.939467969598263,3684
408,100001556,Lysolipid,Lipid,2-oleoyl-GPC (18:1)*,,,HMDB61701,,0.218011922020176,0.198320175196046,0.288826313841903,342.0,0.909574468085106,376.0,3478,0.944082519001086,3684
409,100001557,Lysolipid,Lipid,2-linoleoyl-GPC (18:2)*,,,,,0.179055173739382,0.140500118742528,0.244156647410315,350.0,0.930851063829787,376.0,3494,0.94842562432139,3684
410,100001562,Lysolipid,Lipid,2-palmitoyl-GPC (16:0)*,,,HMDB61702,15061532.0,0.223300819592376,0.170994629056565,0.340688838252073,352.0,0.936170212765957,376.0,3472,0.942453854505972,3684
411,100001563,Lysolipid,Lipid,2-myristoyl-GPC (14:0)*,,,HMDB10379,,0.133646863629469,0.104464640695544,0.19031247734798,353.0,0.938829787234043,376.0,3406,0.924538545059718,3684
412,100001566,Lysolipid,Lipid,1-docosahexaenoyl-GPC (22:6)*,,,HMDB10404,,0.121737817156708,0.0849809794716972,0.239770020823986,354.0,0.941489361702128,376.0,3518,0.954940282301846,3684
413,100001567,Lysolipid,Lipid,1-palmitoyl-GPE (16:0),53862-35-4,,HMDB11503,9547069.0,0.0825337780588521,0.0688469743026354,0.129065535990977,346.0,0.920212765957447,376.0,3503,0.950868621064061,3684
414,100001569,Lysolipid,Lipid,1-oleoyl-GPE (18:1),89576-29-4,,HMDB11506,9547071.0,0.088039033157756,0.0595393341914291,0.169099687778615,348.0,0.925531914893617,376.0,3490,0.947339847991314,3684
415,100001570,Lysolipid,Lipid,1-linoleoyl-GPE (18:2)*,,,HMDB11507,52925130.0,0.0798291025437821,0.0539562082730229,0.155453906566024,350.0,0.930851063829787,376.0,3489,0.947068403908795,3684
416,100001571,Lysolipid,Lipid,1-arachidonoyl-GPE (20:4n6)*,,,HMDB11517,42607465.0,0.0748211873000569,0.057067956150064,0.114816641467381,354.0,0.941489361702128,376.0,3513,0.953583061889251,3684
417,100001577,Urea cycle; Arginine and Proline Metabolism,Amino Acid,N-acetylcitrulline,33965-42-3,C15532,HMDB00856,656979.0,0.13125229221145,0.127487006435431,0.191379595867551,352.0,0.936170212765957,376.0,2992,0.812160694896851,3684
418,100001579,"Fatty Acid, Monohydroxy",Lipid,2-hydroxypalmitate,764-67-0,,HMDB31057,92836.0,0.16505927252918,0.119554449282322,0.228026928691298,356.0,0.946808510638298,376.0,3507,0.951954397394137,3684
419,100001580,Polyunsaturated Fatty Acid (n3 and n6),Lipid,docosapentaenoate (n6 DPA; 22:5n6),25182-74-5,C16513,HMDB01976,6441454.0,0.171736439125618,0.132552664811205,0.238775377990363,336.0,0.893617021276596,376.0,3188,0.865363735070576,3684
420,100001586,Ascorbate and Aldarate Metabolism,Cofactors and Vitamins,gulonate*,20246-53-1,C00257,HMDB03290,152304.0,0.167463918287849,0.122373490546541,0.215505338717438,294.0,0.781914893617021,376.0,3024,0.820846905537459,3684
421,100001589,Drug,Xenobiotics,,,,,,,,,,,,11,0.002985884907709,3684
422,100001590,"Leucine, Isoleucine and Valine Metabolism",Amino Acid,isobutyrylglycine,15926-18-8,,HMDB00730,10855600.0,0.213601639441133,0.195214586659792,0.221067425245382,321.0,0.853723404255319,376.0,3027,0.821661237785016,3684
423,100001593,Lysine Metabolism,Amino Acid,glutarylcarnitine (C5-DC),102636-82-8,,HMDB13130,71464488.0,0.0912332590076207,0.0794227189502076,0.112202784074061,350.0,0.930851063829787,376.0,3477,0.943811074918567,3684
424,100001596,Fatty Acid Synthesis,Lipid,2-methylmalonylcarnitine (C4-DC),149181-64-6,,HMDB13133,53481628.0,0.215031270425377,0.224801191080813,0.254166322553044,187.0,0.497340425531915,376.0,1945,0.527958740499457,3684
425,100001597,"Leucine, Isoleucine and Valine Metabolism",Amino Acid,tiglylcarnitine (C5:1-DC),64191-86-2,,HMDB02366,22833596.0,0.108561701847958,0.109272044952657,0.124266753611622,344.0,0.914893617021277,376.0,3489,0.947068403908795,3684
426,100001604,Drug,Xenobiotics,hydroquinone sulfate,123-31-9,C00530,HMDB02434,161220.0,0.116620032451779,0.101632460465213,0.186829389868902,352.0,0.936170212765957,376.0,3054,0.828990228013029,3684
427,100001605,Benzoate Metabolism,Xenobiotics,catechol sulfate,4918-96-1,C00090,HMDB59724,3083879.0,0.0935653915916015,0.0667903707655566,0.212028476892631,345.0,0.917553191489362,376.0,3488,0.946796959826276,3684
428,100001609,Sterol,Lipid,7-alpha-hydroxy-3-oxo-4-cholestenoate (7-Hoca),115538-85-7,C17337,HMDB12458,3081085.0,0.0641666651741336,0.0496539185485201,0.0821109778766691,355.0,0.944148936170213,376.0,3497,0.949239956568947,3684
429,100001612,Glutamate Metabolism,Amino Acid,N-acetyl-aspartyl-glutamate (NAAG),3106-85-2,C12270,HMDB01067,5255.0,0.196479628909443,0.202147136824108,0.226329788066983,155.0,0.412234042553192,376.0,1534,0.416395222584148,3684
430,100001613,"Fatty Acid, Dicarboxylate",Lipid,tetradecanedioate (C14-DC),821-38-5,,HMDB00872,13185.0,0.0650484841445977,0.0639057813058653,0.117408512944269,346.0,0.920212765957447,376.0,3509,0.952497285559175,3684
431,100001614,"Fatty Acid, Dicarboxylate",Lipid,hexadecanedioate (C16-DC),505-54-4,C19615,HMDB00672,10459.0,0.0618636801312788,0.0549565449285037,0.0991785883312347,352.0,0.936170212765957,376.0,3493,0.948154180238871,3684
432,100001618,Monoacylglycerol,Lipid,1-myristoylglycerol (14:0),75685-84-6,C01885,HMDB11561,79050.0,0.300406370231053,0.267078947605357,0.397006191781962,277.0,0.736702127659575,376.0,2443,0.66313789359392,3684
433,100001620,Phospholipid Metabolism,Lipid,glycerophosphoethanolamine,33049-08-0,C01233,HMDB00114,123874.0,0.100077925316922,0.0780148769425073,0.138703974462322,352.0,0.936170212765957,376.0,3490,0.947339847991314,3684
434,100001624,Phenylalanine and Tyrosine Metabolism,Amino Acid,3-(3-hydroxyphenyl)propionate,621-54-5,C11457,HMDB00375,91.0,0.0966380817897276,0.0853307445432262,0.263962328001086,350.0,0.930851063829787,376.0,2658,0.721498371335505,3684
435,100001635,Chemical,Xenobiotics,ectoine,96702-03-3,C06231,,126041.0,0.133997769069886,0.100929207539997,0.241192288081521,342.0,0.909574468085106,376.0,3252,0.882736156351792,3684
436,100001651,Lysolipid,Lipid,2-oleoyl-GPE (18:1)*,,,HMDB11476,,0.205775356271909,0.191387536602218,0.271250159579981,343.0,0.912234042553191,376.0,3331,0.904180238870793,3684
437,100001652,Lysolipid,Lipid,2-palmitoyl-GPE (16:0)*,,,HMDB11503,,0.20828028893222,0.180095814340896,0.270930966013994,350.0,0.930851063829787,376.0,3452,0.937024972855592,3684
438,100001654,Lysolipid,Lipid,1-arachidonoyl-GPI (20:4)*,,,HMDB61690,,0.210289208929815,0.165013146539491,0.246077306266408,346.0,0.920212765957447,376.0,3490,0.947339847991314,3684
439,100001655,Lysolipid,Lipid,1-palmitoyl-GPI (16:0),,,HMDB61695,,0.307645627168419,0.308963850097615,0.395568204655922,348.0,0.925531914893617,376.0,3358,0.911509229098806,3684
440,100001657,Secondary Bile Acid Metabolism,Lipid,glycolithocholate sulfate*,15324-64-8,C11301,HMDB02639,72222.0,0.0693079558962654,0.0543867778040261,0.134748949035884,357.0,0.949468085106383,376.0,3481,0.944896851248643,3684
441,100001658,Secondary Bile Acid Metabolism,Lipid,taurolithocholate 3-sulfate,64936-83-0,C03642,HMDB02580,440071.0,0.0790726830606148,0.0734678510050322,0.218337747507245,344.0,0.914893617021277,376.0,3410,0.925624321389794,3684
442,100001662,Carnitine Metabolism,Lipid,deoxycarnitine,6249-56-5,C01181,HMDB01161,134.0,0.0555773624343823,0.0481838059657306,0.0842032948544993,348.0,0.925531914893617,376.0,3488,0.946796959826276,3684
443,100001664,"Purine Metabolism, Adenine containing",Nucleotide,N6-succinyladenosine,4542-23-8,,HMDB00912,165243.0,0.20389479404403,0.17928551343957,0.220891209729278,267.0,0.710106382978723,376.0,2729,0.740770901194354,3684
444,100001668,Histidine Metabolism,Amino Acid,1-ribosyl-imidazoleacetate*,29605-99-0,C05131,HMDB02331,5117448.0,0.120275113334842,0.0988836969226062,0.187627809588931,351.0,0.933510638297872,376.0,3503,0.950868621064061,3684
